https://www.fluorophores.tugraz.at/substance/532			655	667
https://www.fluorophores.tugraz.at/substance/533			638	646
https://www.fluorophores.tugraz.at/substance/1251	water : glyce...		437	687
https://www.fluorophores.tugraz.at/substance/434	saline (PO4) ...		386	433
https://www.fluorophores.tugraz.at/substance/803	PBS		494	519
https://www.fluorophores.tugraz.at/substance/805	PBS		494	628
https://www.fluorophores.tugraz.at/substance/804	PBS		505	
https://www.fluorophores.tugraz.at/substance/806	PBS		545	561
https://www.fluorophores.tugraz.at/substance/807	PBS		642	660
https://www.fluorophores.tugraz.at/substance/1310	water : glyce...		439	678
https://www.fluorophores.tugraz.at/substance/1325	water : glyce...			
https://www.fluorophores.tugraz.at/substance/1325	water : glyce...			
https://www.fluorophores.tugraz.at/substance/1325	water : glyce...		377	687
https://www.fluorophores.tugraz.at/substance/1075			515	529
https://www.fluorophores.tugraz.at/substance/450			515	530
https://www.fluorophores.tugraz.at/substance/1220	H2O, entrappe...		707	729
https://www.fluorophores.tugraz.at/substance/1217	H2O		688	714
https://www.fluorophores.tugraz.at/substance/1137			505	525
https://www.fluorophores.tugraz.at/substance/567	EtOH		375	445
https://www.fluorophores.tugraz.at/substance/572	EtOH		456	500
https://www.fluorophores.tugraz.at/substance/59	ethanol		460	500
https://www.fluorophores.tugraz.at/substance/569	acetonitrile		406	478
https://www.fluorophores.tugraz.at/substance/570	EtOH		436	476
https://www.fluorophores.tugraz.at/substance/752	Polystyren		445	475
https://www.fluorophores.tugraz.at/substance/571	EtOH		443	462
https://www.fluorophores.tugraz.at/substance/600	Chloroform			505
https://www.fluorophores.tugraz.at/substance/573	EtOH		603, 320	622
https://www.fluorophores.tugraz.at/substance/314	100 mM sodium...	7.00	611	639
https://www.fluorophores.tugraz.at/substance/315	100 mM sodium...	7.20	644	658
https://www.fluorophores.tugraz.at/substance/316	100 mM sodium...	7.20	539	576
https://www.fluorophores.tugraz.at/substance/317	100 mM sodium...	7.20	557	581
https://www.fluorophores.tugraz.at/substance/318	100 mM sodium...	7.20	564	597
https://www.fluorophores.tugraz.at/substance/319	0		564	615
https://www.fluorophores.tugraz.at/substance/1051	glycerol		592	638
https://www.fluorophores.tugraz.at/substance/534			422	528
https://www.fluorophores.tugraz.at/substance/416	Phspe Buffer ...		547	561
https://www.fluorophores.tugraz.at/substance/418	0		548	561
https://www.fluorophores.tugraz.at/substance/654		7.20	554	566
https://www.fluorophores.tugraz.at/substance/417	Phspe Buffer ...		576, 540	637, 589
https://www.fluorophores.tugraz.at/substance/419	Phspe Buffer ...			571
https://www.fluorophores.tugraz.at/substance/1024	PBS		559	573
https://www.fluorophores.tugraz.at/substance/421	0		649	667
https://www.fluorophores.tugraz.at/substance/423	Phspe Buffer ...		647	665
https://www.fluorophores.tugraz.at/substance/655		7.20	649	666
https://www.fluorophores.tugraz.at/substance/422	Phspe Buffer ...		672	692
https://www.fluorophores.tugraz.at/substance/425	Phspe Buffer ...		753	775
https://www.fluorophores.tugraz.at/substance/1196	Phspe Buffer ...		549, 548, 547, 517	554
https://www.fluorophores.tugraz.at/substance/1143	Ethanol		651	668
https://www.fluorophores.tugraz.at/substance/1200	Phspe Buffer ...		549, 548, 547	554
https://www.fluorophores.tugraz.at/substance/1294	dichlorometha...		488	503
https://www.fluorophores.tugraz.at/substance/1293	dichlorometha...		488	502
https://www.fluorophores.tugraz.at/substance/1252	water : glyce...		440	689
https://www.fluorophores.tugraz.at/substance/1315	water : glyce...		437	681
https://www.fluorophores.tugraz.at/substance/427		4.67	640	664
https://www.fluorophores.tugraz.at/substance/1025			468	679
https://www.fluorophores.tugraz.at/substance/656			502, 364	523
https://www.fluorophores.tugraz.at/substance/1070			515	610
https://www.fluorophores.tugraz.at/substance/657	methanol		454	523
https://www.fluorophores.tugraz.at/substance/658		7.20	495	519
https://www.fluorophores.tugraz.at/substance/1026			391	474
https://www.fluorophores.tugraz.at/substance/659	methanol		334	526
https://www.fluorophores.tugraz.at/substance/1052	dioxane		262	492
https://www.fluorophores.tugraz.at/substance/1296	DCM		560	577
https://www.fluorophores.tugraz.at/substance/1013	DNA		358	461
https://www.fluorophores.tugraz.at/substance/274	10 mM TRIS bu...	7.40	342	500
https://www.fluorophores.tugraz.at/substance/275	dsDNA, 10 mM ...	7.40	359	457
https://www.fluorophores.tugraz.at/substance/276	ssDNA, 10 mM ...	7.40	359	457
https://www.fluorophores.tugraz.at/substance/1053	DMSO		353	465
https://www.fluorophores.tugraz.at/substance/1054	H2O		344	489
https://www.fluorophores.tugraz.at/substance/660	methanol		374, 373, 280	579
https://www.fluorophores.tugraz.at/substance/1050	EtOH		710	717
https://www.fluorophores.tugraz.at/substance/62	chloroform		470, 374	565
https://www.fluorophores.tugraz.at/substance/535	EtOH		471, 372, 352	627, 601
https://www.fluorophores.tugraz.at/substance/1055	acetonitrile ...		458	624
https://www.fluorophores.tugraz.at/substance/1056			464	624
https://www.fluorophores.tugraz.at/substance/277	H2O:isopropan...		653	660
https://www.fluorophores.tugraz.at/substance/278			526	595
https://www.fluorophores.tugraz.at/substance/661			467	631
https://www.fluorophores.tugraz.at/substance/44	Chloroform		523, 338	595
https://www.fluorophores.tugraz.at/substance/36	Glycerin		449	582
https://www.fluorophores.tugraz.at/substance/1216	H2O		683	704
https://www.fluorophores.tugraz.at/substance/1219	H2O, entrappe...		700	723
https://www.fluorophores.tugraz.at/substance/662			648	670
https://www.fluorophores.tugraz.at/substance/665			551	569
https://www.fluorophores.tugraz.at/substance/234	phospholipid ...		551, 520	569
https://www.fluorophores.tugraz.at/substance/666			489	506
https://www.fluorophores.tugraz.at/substance/667			750	782
https://www.fluorophores.tugraz.at/substance/1253	water : glyce...		440	693
https://www.fluorophores.tugraz.at/substance/279			450	493
https://www.fluorophores.tugraz.at/substance/280	0		484	507
https://www.fluorophores.tugraz.at/substance/1014		4.00	494	530
https://www.fluorophores.tugraz.at/substance/536	EtOH		470	491
https://www.fluorophores.tugraz.at/substance/538			501, 427	585, 552
https://www.fluorophores.tugraz.at/substance/836	Ethanol/Aqueo...		534	593
https://www.fluorophores.tugraz.at/substance/837	Ethanol/Aqueo...		504	593
